0.0145,0.078777748097575,0.0211907427465375,0.0539045450684584
0.032,0.0773448579072,0.0214292837376,0.115497815201713
0.0495,0.075937716236825,0.0216678658886625,0.173478872955811
0.0669,0.0745426775567486,0.0218956016681163,0.227758305258551
0.0844,0.0731221175134336,0.0221055301409088,0.279183836750095
0.1019,0.0716623521291186,0.0222866816732013,0.327657288287021
0.1194,0.0701416887975536,0.0224294318993688,0.373389646247063
0.1369,0.0685384349124886,0.0225241564537863,0.416571060442196
0.1544,0.0668308978676736,0.0225612309708288,0.457363813353565
0.1719,0.0649973850568586,0.0225310310848713,0.495896102099662
0.1894,0.0630162038737936,0.0224239324302888,0.532255840977077
0.2069,0.0608656617122286,0.0222303106414563,0.566483555329892
0.2244,0.0585240659659136,0.0219405413527488,0.598563189103157
0.2418,0.0559849656068528,0.0215475790874424,0.628245271953834
0.2593,0.0531975861472678,0.0210373284501999,0.65569799514422
0.2768,0.0501541992419328,0.0204021122125824,0.68045319060667
0.2943,0.0468331122845978,0.0196323060089649,0.702056342187376
0.3118,0.0432126326690128,0.0187182854737224,0.719814797413641
0.3293,0.0392710677889278,0.0176504262412299,0.732671406693055
0.3468,0.0349867250380928,0.0164191039458624,0.738980414717954
0.3643,0.0303379118102578,0.0150146942219949,0.736085671081252
0.3818,0.0253029354991728,0.0134275727040024,0.719464417474693
0.3992,0.0198924050045952,0.0116588479228416,0.681117733963798
0.4167,0.0140225408946602,0.0096786111209241,0.603722240495081
0.4342,0.00770155984047521,0.00748684442438161,0.446652433680101
0.45,0,0.005,0
