0.0145,0.0605,0.015338405997325,0.0571930355835536
0.0289,0.0597153094553563,0.0149505849435106,0.115431767371007
0.0434,0.0573234268302808,0.0146221916321296,0.170141165361807
0.0579,0.0551064669657753,0.0143471444140886,0.222390208478366
0.0724,0.0530403341395648,0.0141164327733376,0.272031911557537
0.0868,0.0511139286422464,0.0139222932170368,0.318675159112278
0.1013,0.0492765374097919,0.0137530705595578,0.362952637957848
0.1158,0.0475178522262024,0.0136012140727088,0.404564420380331
0.1303,0.0458137773692029,0.0134577132404398,0.443577232220179
0.1447,0.0441517092350221,0.0133145744665102,0.479831506622848
0.1592,0.0424846061118976,0.0131608509094912,0.513914285598087
0.1737,0.0407999923259331,0.0129885136003922,0.545632771004727
0.1882,0.0390737721548536,0.0127885520231632,0.575020839437031
0.2026,0.0372944877783352,0.0125537333164624,0.601881769623248
0.2171,0.0354134694812497,0.0122718373064614,0.626496589906001
0.2316,0.0334187238096192,0.0119353476216704,0.648475157963149
0.2461,0.0312861550411687,0.0115352537460394,0.667477536701369
0.2605,0.0290081008168375,0.011066074391425,0.682862774593465
0.275,0.0265289640625,0.010512334375,0.693990968793504
0.2895,0.0238398832219125,0.009868020761075,0.699395183679348
0.304,0.0209167625728,0.0091241230336,0.69691035496946
0.3184,0.0177583848951808,0.0082779023159296,0.683055867879083
0.3329,0.0142969264003003,0.0073086467396386,0.651207667877422
0.3474,0.0105293071074648,0.0062128376431376,0.588761770263479
0.3619,0.00643143129439933,0.0049814645103766,0.467239098179815
0.38,0,0.003744921875,0
